InvoiceNo,InvoiceDate,CustomerID,Total
561033,2011-07-24 11:40:00,14443,383.12000000000006
561034,2011-07-24 11:45:00,15506,209.34999999999997
561035,2011-07-24 11:52:00,17312,244.79999999999998
561036,2011-07-24 11:54:00,13137,301.39
561037,2011-07-24 11:55:00,12472,612.0999999999999
561038,2011-07-24 11:58:00,17114,112.0
561039,2011-07-24 12:02:00,16525,452.42
561040,2011-07-24 12:05:00,12431,505.46000000000004
C561041,2011-07-24 12:10:00,15708,-8.35
561042,2011-07-24 12:18:00,16305,361.21999999999986
561043,2011-07-24 12:20:00,15708,632.13
561044,2011-07-24 12:26:00,13831,357.4
561045,2011-07-24 12:29:00,17522,124.71
561046,2011-07-24 12:33:00,16218,452.0
561047,2011-07-24 12:46:00,16948,194.48
561048,2011-07-24 12:51:00,12939,761.76
561049,2011-07-24 13:03:00,12864,147.12
561050,2011-07-24 13:06:00,16558,403.05000000000007
561051,2011-07-24 13:11:00,16684,7138.12
561052,2011-07-24 13:12:00,16684,711.8400000000001
561053,2011-07-24 13:13:00,16684,324.0
561054,2011-07-24 13:13:00,18229,426.22
561055,2011-07-24 13:14:00,16684,201.6
561056,2011-07-24 13:17:00,13477,133.76
561057,2011-07-24 13:18:00,17935,11.22
561058,2011-07-24 13:26:00,17724,373.09999999999997
C561059,2011-07-24 13:26:00,13802,-525.0
561060,2011-07-24 13:30:00,17703,229.14
C561061,2011-07-24 13:31:00,13097,-6.75
561062,2011-07-24 13:56:00,16668,19.5
561063,2011-07-24 14:12:00,12763,174.0
561064,2011-07-24 14:16:00,18109,136.60000000000002
561065,2011-07-24 14:18:00,14180,101.05
561066,2011-07-24 14:21:00,16710,206.25
561067,2011-07-24 14:26:00,14397,99.96
561068,2011-07-24 14:33:00,13116,501.14
C561069,2011-07-24 14:50:00,16570,-39.599999999999994
561070,2011-07-24 15:23:00,16782,136.64999999999998
561071,2011-07-24 15:39:00,14057,440.26
561072,2011-07-24 15:39:00,14019,384.29
561073,2011-07-24 15:46:00,13408,1104.31
561074,2011-07-24 15:46:00,13037,303.75
561075,2011-07-24 15:51:00,16458,185.00000000000003
561076,2011-07-24 15:52:00,17696,402.08
561077,2011-07-24 15:53:00,17649,868.49
561078,2011-07-24 16:05:00,16178,197.9
561079,2011-07-24 16:12:00,13956,386.59999999999997
561081,2011-07-24 16:15:00,13230,148.96
561082,2011-07-24 16:18:00,13230,5.04
C561083,2011-07-24 16:20:00,13230,-43.559999999999995
561084,2011-07-25 08:50:00,14948,265.27
561085,2011-07-25 09:26:00,14367,929.5299999999999
561087,2011-07-25 09:48:00,15144,261.42
561088,2011-07-25 09:50:00,15144,62.400000000000006
561089,2011-07-25 09:50:00,17579,106.45000000000002
561092,2011-07-25 09:58:00,17054,288.5
561093,2011-07-25 10:01:00,12540,1358.3899999999999
561094,2011-07-25 10:04:00,12474,513.64
561095,2011-07-25 10:19:00,17040,449.72999999999996
561096,2011-07-25 10:28:00,16099,273.8
561097,2011-07-25 10:47:00,15981,397.20000000000005
561098,2011-07-25 10:56:00,14194,558.4899999999999
561099,2011-07-25 11:01:00,14100,194.90000000000003
561100,2011-07-25 11:01:00,15289,322.53000000000014
561101,2011-07-25 11:05:00,16013,241.92
561102,2011-07-25 11:17:00,12412,376.24
561105,2011-07-25 11:36:00,15218,414.25
C561104,2011-07-25 11:36:00,12576,-8.850000000000001
561106,2011-07-25 11:37:00,14246,520.23
561109,2011-07-25 11:43:00,15218,298.2
561111,2011-07-25 11:49:00,16422,734.0
561112,2011-07-25 11:53:00,14606,124.44000000000001
561113,2011-07-25 12:09:00,17841,822.8599999999999
561114,2011-07-25 12:12:00,14775,294.90000000000003
561115,2011-07-25 12:12:00,17675,252.4
561116,2011-07-25 12:22:00,13520,856.0
C561117,2011-07-25 12:23:00,13520,-120.0
561118,2011-07-25 12:25:00,15781,127.95
561119,2011-07-25 12:34:00,17719,233.51
561120,2011-07-25 12:50:00,15835,187.20000000000002
561125,2011-07-25 12:58:00,17364,531.96
561128,2011-07-25 12:59:00,16249,331.73999999999995
561132,2011-07-25 13:00:00,14344,126.75
561147,2011-07-25 13:06:00,16841,317.82
561170,2011-07-25 13:16:00,16027,150.85
561189,2011-07-25 13:28:00,16557,101.15
561190,2011-07-25 13:37:00,17631,113.95
561191,2011-07-25 13:42:00,15129,299.4
561192,2011-07-25 13:45:00,16033,441.14
561193,2011-07-25 13:46:00,13296,87.4
561194,2011-07-25 13:54:00,13814,617.5400000000001
561195,2011-07-25 13:57:00,14796,564.0300000000001
561196,2011-07-25 14:35:00,14342,110.14
561197,2011-07-25 14:35:00,16364,347.54999999999995
561199,2011-07-25 14:45:00,14970,337.5
C561198,2011-07-25 14:45:00,16161,-43.75
561200,2011-07-25 15:01:00,13695,95.28
561201,2011-07-25 15:08:00,14692,111.25000000000001
561202,2011-07-25 15:14:00,17705,135.0
561203,2011-07-25 15:17:00,14232,311.76
561204,2011-07-25 15:22:00,12836,451.13
561205,2011-07-25 15:48:00,17693,200.46999999999997
561206,2011-07-25 16:18:00,13110,302.71
561207,2011-07-25 16:20:00,13110,7.040000000000001
561208,2011-07-25 16:39:00,15372,2007.4
C561210,2011-07-25 16:58:00,17841,-12.5
C561211,2011-07-25 16:58:00,15544,-1.65
C561212,2011-07-25 17:00:00,17175,-12.75
561216,2011-07-25 17:04:00,14606,120.0
561219,2011-07-26 08:51:00,18180,301.2000000000001
561220,2011-07-26 09:20:00,17734,427.23
561221,2011-07-26 09:23:00,15281,214.82
561222,2011-07-26 09:27:00,13588,490.99999999999994
561223,2011-07-26 09:51:00,15358,152.66
561224,2011-07-26 09:55:00,13629,895.0
C561225,2011-07-26 10:06:00,16029,-45.6
561226,2011-07-26 10:13:00,15618,222.83100000000005
C561227,2011-07-26 10:15:00,12431,-38.160000000000004
561228,2011-07-26 10:16:00,12431,118.8
C561229,2011-07-26 10:18:00,17096,-24.849999999999998
C561230,2011-07-26 10:19:00,14329,-1.65
561231,2011-07-26 10:20:00,15855,237.55
C561232,2011-07-26 10:21:00,16133,-15.600000000000001
C561233,2011-07-26 10:24:00,17422,-29.009999999999998
C561234,2011-07-26 10:25:00,13327,-10.2
561236,2011-07-26 10:27:00,15159,908.4600000000002
C561235,2011-07-26 10:27:00,13767,-6.699999999999999
C561237,2011-07-26 10:29:00,13050,-8.7
C561238,2011-07-26 10:31:00,17675,-6.6
C561240,2011-07-26 10:33:00,17677,-1.65
561241,2011-07-26 11:00:00,13930,209.99999999999997
561242,2011-07-26 11:05:00,16258,1152.8
561244,2011-07-26 11:24:00,13865,100.82
561246,2011-07-26 11:38:00,16951,208.95999999999998
561247,2011-07-26 11:38:00,16592,668.39
561248,2011-07-26 11:39:00,16592,24.96
561257,2011-07-26 12:00:00,14911,396.77000000000004
561258,2011-07-26 12:03:00,15513,1611.11
561259,2011-07-26 12:04:00,12584,147.10000000000002
561280,2011-07-26 12:24:00,18211,130.8
561284,2011-07-26 12:24:00,16818,87.96000000000001
561288,2011-07-26 12:26:00,13379,136.29
561295,2011-07-26 12:28:00,15311,1648.73
561314,2011-07-26 12:36:00,16266,161.89999999999998
C561319,2011-07-26 12:43:00,15106,-6.84
561320,2011-07-26 12:57:00,16942,191.89
561321,2011-07-26 12:59:00,13668,170.76000000000002
561322,2011-07-26 13:03:00,15203,301.98
561324,2011-07-26 13:45:00,14414,295.64
561325,2011-07-26 13:46:00,17596,449.87
C561328,2011-07-26 13:54:00,12471,-37.8
561329,2011-07-26 13:57:00,15044,154.21
561330,2011-07-26 14:03:00,16019,462.75000000000006
561331,2011-07-26 14:24:00,16809,127.61000000000003
561332,2011-07-26 14:25:00,13492,593.7399999999999
561334,2011-07-26 14:27:00,15440,111.86
561352,2011-07-26 14:41:00,18094,416.90000000000003
561353,2011-07-26 14:42:00,18094,208.2
561355,2011-07-26 14:51:00,13090,968.4000000000001
561356,2011-07-26 14:56:00,14273,231.35000000000002
C561358,2011-07-26 15:10:00,12626,-110.1
561359,2011-07-26 15:29:00,17160,566.84
561360,2011-07-26 15:37:00,16133,375.0
561363,2011-07-26 15:42:00,17238,218.43999999999997
561366,2011-07-26 15:45:00,15152,310.72
561368,2011-07-26 16:00:00,14866,36.5
C561370,2011-07-26 16:22:00,17693,-4.95
561378,2011-07-26 16:55:00,17861,134.38
C561379,2011-07-26 17:12:00,13668,-3.75
C561380,2011-07-26 17:12:00,17693,-8.5
561381,2011-07-26 17:14:00,17920,110.78
561382,2011-07-26 17:27:00,16750,199.04000000000002
561383,2011-07-27 08:35:00,13730,445.85
561384,2011-07-27 09:01:00,13194,60.7
561385,2011-07-27 09:13:00,15660,135.35999999999999
561386,2011-07-27 09:14:00,15660,9.959999999999999
561387,2011-07-27 09:22:00,13824,196.86
561388,2011-07-27 09:32:00,12753,3680.3999999999996
561389,2011-07-27 09:37:00,12971,411.08000000000004
561390,2011-07-27 09:52:00,17068,239.00000000000006
561391,2011-07-27 09:59:00,16628,410.63
561393,2011-07-27 10:10:00,18241,165.0
561394,2011-07-27 10:10:00,17315,144.8
561395,2011-07-27 10:29:00,13999,358.7
561396,2011-07-27 10:40:00,13458,794.58
561397,2011-07-27 10:41:00,16532,2606.4
561398,2011-07-27 10:52:00,16767,618.4999999999999
561399,2011-07-27 10:53:00,15125,1049.3799999999999
561430,2011-07-27 11:29:00,15172,360.53999999999996
561453,2011-07-27 11:47:00,13183,353.76000000000005
561455,2011-07-27 11:58:00,15095,267.32000000000005
561462,2011-07-27 12:19:00,14088,313.5
561463,2011-07-27 12:38:00,14527,260.56000000000006
C561464,2011-07-27 12:40:00,14527,-26.05
561465,2011-07-27 12:45:00,16447,259.01
561466,2011-07-27 12:50:00,17243,160.20000000000002
561467,2011-07-27 12:58:00,14040,151.95
561468,2011-07-27 13:00:00,12709,440.7
C561469,2011-07-27 13:13:00,15289,-4.68
561470,2011-07-27 13:14:00,12523,204.75
561471,2011-07-27 13:14:00,14911,660.26
561472,2011-07-27 13:15:00,14911,104.25
561473,2011-07-27 13:17:00,15078,544.2
561474,2011-07-27 13:18:00,14680,2688.27
561485,2011-07-27 13:42:00,17841,252.21999999999997
561488,2011-07-27 13:51:00,16609,375.12999999999994
561502,2011-07-27 14:14:00,14305,1044.2
561507,2011-07-27 14:21:00,12397,1214.8099999999997
561508,2011-07-27 14:23:00,16696,99.0
C561510,2011-07-27 14:51:00,14534,-3.75
561511,2011-07-27 15:02:00,15624,208.63
561512,2011-07-27 15:09:00,14534,223.38999999999996
561514,2011-07-27 15:14:00,14331,383.65999999999997
561517,2011-07-27 15:17:00,18226,533.0799999999999
561518,2011-07-27 15:20:00,15261,254.81999999999996
561519,2011-07-27 17:01:00,17870,83.99
561520,2011-07-27 17:03:00,17870,30.419999999999998
561521,2011-07-27 17:06:00,17870,40.05
561522,2011-07-27 17:08:00,17870,15.45
561528,2011-07-28 08:55:00,13098,498.0400000000001
561529,2011-07-28 09:19:00,13013,257.70000000000005
561530,2011-07-28 09:21:00,16174,383.2
561531,2011-07-28 09:27:00,14364,558.25
561532,2011-07-28 09:30:00,15061,650.64
561533,2011-07-28 09:32:00,16672,585.0
561534,2011-07-28 09:45:00,14307,612.9099999999999
561535,2011-07-28 09:48:00,15116,311.32
561537,2011-07-28 09:58:00,13870,469.31
561542,2011-07-28 10:09:00,15105,532.98
561544,2011-07-28 10:14:00,16170,305.00000000000006
561570,2011-07-28 10:24:00,14289,109.26
561583,2011-07-28 10:33:00,13813,385.14
561584,2011-07-28 10:38:00,13534,307.34999999999997
561585,2011-07-28 10:46:00,13728,141.15
C561586,2011-07-28 10:49:00,14243,-11.5
C561587,2011-07-28 10:50:00,17649,-6.75
C561588,2011-07-28 10:53:00,15781,-11.9
C561589,2011-07-28 10:57:00,16133,-12.6
C561590,2011-07-28 11:16:00,18268,-25.5
C561591,2011-07-28 11:17:00,15708,-9.95
561592,2011-07-28 11:18:00,14560,73.8
561593,2011-07-28 11:20:00,16003,39.2
561595,2011-07-28 11:22:00,12853,897.7999999999998
C561594,2011-07-28 11:22:00,17671,-184.08
C561596,2011-07-28 11:23:00,16558,-18.86
561597,2011-07-28 11:26:00,12853,126.6
C561598,2011-07-28 11:27:00,13109,-4.95
561599,2011-07-28 11:29:00,12853,47.7
561600,2011-07-28 11:29:00,15861,407.52
561601,2011-07-28 11:35:00,18151,340.8
561602,2011-07-28 12:05:00,16951,15.0
561603,2011-07-28 12:06:00,14855,306.35
C561604,2011-07-28 12:08:00,18223,-14.850000000000001
561605,2011-07-28 12:09:00,13925,380.12
C561606,2011-07-28 12:10:00,13420,-2.1
561607,2011-07-28 12:15:00,17389,513.3
C561608,2011-07-28 12:19:00,15827,-22.7
561610,2011-07-28 12:28:00,16076,325.46999999999997
561611,2011-07-28 12:29:00,17975,249.38
C561612,2011-07-28 12:36:00,17054,-2.5
C561613,2011-07-28 12:46:00,14194,-28.2
561614,2011-07-28 12:50:00,13871,633.07
561615,2011-07-28 12:57:00,13319,358.64
561616,2011-07-28 13:02:00,15023,357.70000000000005
561617,2011-07-28 13:05:00,18237,323.38
561618,2011-07-28 13:28:00,18172,263.32
C561619,2011-07-28 13:31:00,13408,-3.3
C561620,2011-07-28 13:40:00,15845,-9.9
C561621,2011-07-28 13:41:00,12722,-46.65
C561622,2011-07-28 13:42:00,16572,-9.9
C561623,2011-07-28 13:43:00,17677,-22.5
561624,2011-07-28 13:54:00,16969,81.6
561625,2011-07-28 14:03:00,16843,1024.44
561626,2011-07-28 14:03:00,14898,400.36999999999995
561627,2011-07-28 14:08:00,12453,707.0899999999999
C561628,2011-07-28 14:10:00,16422,-9.6
561629,2011-07-28 14:13:00,12748,1.6800000000000002
561630,2011-07-28 14:16:00,14527,23.5
561631,2011-07-28 14:27:00,14911,624.22
561632,2011-07-28 14:30:00,15639,425.32
561633,2011-07-28 14:33:00,17949,10303.95
561634,2011-07-28 14:34:00,16912,65.4
561635,2011-07-28 14:35:00,16912,327.32
561636,2011-07-28 14:36:00,12910,344.4
561637,2011-07-28 14:45:00,17949,428.4
561638,2011-07-28 14:54:00,15118,244.8
561641,2011-07-28 15:03:00,15939,212.18
561642,2011-07-28 15:04:00,17965,339.23999999999995
561643,2011-07-28 15:04:00,15939,178.79999999999998
561644,2011-07-28 15:15:00,16029,648.72
561645,2011-07-28 15:16:00,14911,4345.099999999999
561646,2011-07-28 15:19:00,16029,477.6
561647,2011-07-28 15:20:00,13340,3301.3799999999997
561648,2011-07-28 15:21:00,15746,196.88000000000002
C561649,2011-07-28 15:27:00,15746,-13.919999999999998
561650,2011-07-28 15:31:00,15329,444.9
561653,2011-07-28 15:55:00,14002,304.93999999999994
561654,2011-07-28 15:58:00,14973,356.89000000000004
561655,2011-07-28 16:00:00,18102,6591.6
561656,2011-07-28 16:03:00,17071,330.6
561657,2011-07-28 16:04:00,17071,27.8
561658,2011-07-28 16:06:00,12743,347.35
561659,2011-07-28 16:11:00,17450,3453.72
561661,2011-07-28 16:21:00,12743,199.08
561662,2011-07-28 16:28:00,12407,192.34
561664,2011-07-28 16:53:00,15189,569.04
561669,2011-07-28 17:09:00,12507,811.9
561670,2011-07-28 17:15:00,17373,142.04999999999998
561671,2011-07-28 17:17:00,12830,1746.7199999999998
561672,2011-07-28 17:18:00,12830,587.52
561675,2011-07-28 17:33:00,17483,119.64000000000001
561676,2011-07-28 17:53:00,13468,106.8
561677,2011-07-28 18:23:00,15311,112.56
561678,2011-07-28 18:33:00,17931,111.16000000000003
561679,2011-07-28 18:56:00,15245,778.12
561680,2011-07-28 19:13:00,18268,25.5
C561681,2011-07-28 19:14:00,15370,-25.5
C561682,2011-07-28 19:27:00,13631,-48.65
561683,2011-07-28 19:34:00,15518,1.95
C561684,2011-07-28 19:36:00,13136,-16.5
561685,2011-07-28 19:46:00,14315,367.4000000000001
561686,2011-07-29 08:29:00,13148,505.25000000000006
561687,2011-07-29 08:30:00,13148,14.850000000000001
561688,2011-07-29 08:48:00,14407,310.07
561689,2011-07-29 09:01:00,15942,337.43999999999994
561690,2011-07-29 09:11:00,13875,356.91999999999996
561692,2011-07-29 09:48:00,14143,115.8
561693,2011-07-29 09:48:00,15120,358.8199999999999
561694,2011-07-29 09:57:00,16147,374.99999999999994
561695,2011-07-29 10:00:00,14005,365.1
561696,2011-07-29 10:06:00,13277,75.9
561697,2011-07-29 10:06:00,18127,139.60000000000002
561698,2011-07-29 10:21:00,15974,492.2799999999999
561699,2011-07-29 10:32:00,12971,152.4
561700,2011-07-29 10:34:00,14738,231.96
561701,2011-07-29 10:41:00,13102,234.12
561702,2011-07-29 10:58:00,15149,520.8
561704,2011-07-29 11:07:00,14606,111.17000000000002
C561703,2011-07-29 11:07:00,12709,-84.19
561705,2011-07-29 11:23:00,14735,295.02
561706,2011-07-29 11:25:00,14735,177.60000000000002
561707,2011-07-29 11:27:00,14735,15.0
561708,2011-07-29 11:28:00,13575,130.2
561709,2011-07-29 11:35:00,17790,148.21
561710,2011-07-29 11:45:00,13827,188.01999999999998
561711,2011-07-29 11:45:00,13414,532.8
561712,2011-07-29 11:49:00,14499,244.94000000000003
561713,2011-07-29 11:56:00,12901,689.27
561714,2011-07-29 11:56:00,18081,113.25000000000001
561715,2011-07-29 12:03:00,13102,308.02
561719,2011-07-29 12:09:00,17519,331.8999999999999
C561725,2011-07-29 12:10:00,17841,-6.15
561732,2011-07-29 12:13:00,14511,138.16
561743,2011-07-29 12:16:00,13089,221.8
561750,2011-07-29 12:18:00,16945,308.71
561773,2011-07-29 12:41:00,17841,182.54999999999998
561774,2011-07-29 12:41:00,16729,325.63
561783,2011-07-29 12:50:00,16062,199.95999999999995
C561793,2011-07-29 13:08:00,14414,-11.850000000000001
561794,2011-07-29 13:11:00,12921,462.91
561795,2011-07-29 13:28:00,12716,677.8999999999999
561796,2011-07-29 13:34:00,13138,102.6
561797,2011-07-29 13:37:00,13178,795.8
561798,2011-07-29 13:39:00,14911,728.9399999999999
561799,2011-07-29 13:46:00,15776,241.61999999999998
561800,2011-07-29 14:13:00,13975,151.76
561801,2011-07-29 14:14:00,12981,187.18
561802,2011-07-29 14:29:00,12748,161.67999999999998
561803,2011-07-29 14:39:00,17926,185.56
561804,2011-07-29 14:40:00,14191,417.9399999999999
561806,2011-07-29 14:55:00,12839,322.40000000000003
561807,2011-07-29 15:02:00,17491,335.45
561808,2011-07-29 15:11:00,13534,362.0
561809,2011-07-29 15:12:00,16684,432.0
561811,2011-07-29 15:12:00,13106,76.5
C561810,2011-07-29 15:12:00,14145,-594.0
561813,2011-07-29 15:25:00,13104,162.72
561814,2011-07-29 15:40:00,14854,368.45000000000005
561815,2011-07-29 15:42:00,14083,41.6
561816,2011-07-29 15:46:00,16184,116.93
561817,2011-07-29 15:51:00,12921,361.46000000000004
561818,2011-07-29 15:51:00,16775,147.06999999999996
561819,2011-07-29 15:59:00,13928,104.20000000000002
561857,2011-07-29 16:24:00,13004,308.44
561858,2011-07-29 16:39:00,18064,406.0
561859,2011-07-29 17:19:00,17750,208.64999999999998
561860,2011-07-29 17:28:00,17997,124.33
561861,2011-07-31 10:28:00,16839,458.94
561862,2011-07-31 10:38:00,15569,352.81
561863,2011-07-31 10:40:00,17695,411.74
561864,2011-07-31 10:43:00,13217,396.96000000000004
561865,2011-07-31 10:47:00,15569,244.79999999999998
561866,2011-07-31 10:48:00,14341,115.08
561867,2011-07-31 10:59:00,16931,115.61
561868,2011-07-31 11:26:00,16813,188.54000000000002
561869,2011-07-31 11:38:00,16764,172.96
561870,2011-07-31 11:45:00,14911,1056.11
561871,2011-07-31 11:46:00,13018,377.29
561872,2011-07-31 11:46:00,13018,37.400000000000006
561873,2011-07-31 11:48:00,13316,2157.5
561874,2011-07-31 12:02:00,16255,297.32
561875,2011-07-31 12:05:00,14885,765.3199999999999
561876,2011-07-31 12:08:00,14472,149.01999999999998
561877,2011-07-31 12:16:00,16401,483.63
561878,2011-07-31 12:34:00,17388,189.83
561879,2011-07-31 12:43:00,13722,738.06
561880,2011-07-31 12:44:00,13722,173.88
561881,2011-07-31 12:47:00,16477,446.75
561882,2011-07-31 12:52:00,13388,621.3000000000001
561883,2011-07-31 12:52:00,13388,55.8
561884,2011-07-31 13:07:00,15453,139.98000000000002
561885,2011-07-31 13:13:00,15532,324.09999999999997
C561886,2011-07-31 13:20:00,15532,-4.25
561887,2011-07-31 13:33:00,14414,309.14000000000004
561888,2011-07-31 13:36:00,14092,360.53999999999996
561889,2011-07-31 13:37:00,15804,519.0400000000001
561890,2011-07-31 14:17:00,12697,343.41
561891,2011-07-31 14:19:00,15438,156.57999999999998
561893,2011-07-31 14:39:00,12942,287.37999999999994
561894,2011-07-31 15:00:00,14456,494.27
561895,2011-07-31 15:04:00,12748,1.25
561896,2011-07-31 15:22:00,15819,408.33000000000004
561897,2011-07-31 15:24:00,17841,220.20000000000002
561898,2011-07-31 15:25:00,12456,1325.23
561899,2011-07-31 15:26:00,17173,462.78
561900,2011-07-31 15:31:00,16655,638.19
561901,2011-07-31 15:42:00,14156,13464.26
561902,2011-07-31 15:50:00,17404,3633.58
561903,2011-07-31 16:04:00,17162,298.38
561904,2011-08-01 08:30:00,17941,304.56
561905,2011-08-01 09:31:00,14947,178.5
561906,2011-08-01 10:03:00,12921,660.4499999999999
561907,2011-08-01 10:08:00,14060,211.14
561908,2011-08-01 10:09:00,14239,120.49999999999999
561909,2011-08-01 10:23:00,15625,301.14
561910,2011-08-01 10:23:00,17053,498.47999999999996
561911,2011-08-01 10:26:00,12534,1089.18
561912,2011-08-01 11:08:00,13184,181.16000000000003
561913,2011-08-01 11:12:00,13184,8.29
561914,2011-08-01 11:13:00,17676,182.66
561915,2011-08-01 11:23:00,14408,781.1899999999999
561916,2011-08-01 11:44:00,15581,250.0
561917,2011-08-01 11:57:00,16904,228.94
561922,2011-08-01 12:12:00,13167,174.64000000000004
561923,2011-08-01 12:16:00,14112,748.3200000000002
561925,2011-08-01 12:28:00,16551,306.1
561926,2011-08-01 12:48:00,12749,1866.43
561928,2011-08-01 12:50:00,12749,29.700000000000003
561933,2011-08-01 12:56:00,12949,678.4699999999999
561936,2011-08-01 12:57:00,14403,204.0
561952,2011-08-01 13:02:00,12949,59.39999999999999
561955,2011-08-01 13:03:00,12949,35.1
561967,2011-08-01 13:11:00,12844,174.88000000000002
561968,2011-08-01 13:29:00,16332,229.0
561969,2011-08-01 13:31:00,17757,206.69
561995,2011-08-01 13:44:00,16133,306.02
562002,2011-08-01 13:48:00,14567,800.7600000000001
562011,2011-08-01 13:54:00,16745,422.07
562014,2011-08-01 14:05:00,14341,321.28999999999996
562015,2011-08-01 14:06:00,17615,57.3
C562016,2011-08-01 14:12:00,14738,-4.5600000000000005
